Sección,GRD,cuenta,precio_n,precio_min,precio_p25,precio_median,precio_mean,precio_p75,precio_max
F10-F19  TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE SUSTANCIAS PSICOACTIVAS,204122 - MH ABUSO Y DEPENDENCIA DE OTRAS DROGAS W/CC,1,1,763350.0,763350.0,763350.0,763350.0,763350.0,763350.0
F90-F98  TRASTORNOS DE CONDUCTA Y TRASTORNOS EMOCIONALES CUYO INICIO SE PRESENTA HABITUALMENTE EN INFANCIA Y ADOLESCENCIA,194171 - MH TRASTORNOS MENTALES DE INICIO EN LA INFANCIA,1,1,874350.0,874350.0,874350.0,874350.0,874350.0,874350.0
G00-G09  ENFERMEDADES INFLAMATORIAS DEL SISTEMA NERVIOSO CENTRAL,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,1,1,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
G00-G09  ENFERMEDADES INFLAMATORIAS DEL SISTEMA NERVIOSO CENTRAL,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,1,1,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
G60-G65  POLINEUROPATÍAS Y OTROS TRASTORNOS DEL SISTEMA NERVIOSO PERIFÉRICO,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,1,1,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
G89-G99  OTROS TRASTORNOS DEL SISTEMA NERVIOSO,014231 - MH MIGRAÑA Y OTRAS CEFALEAS,1,1,759600.0,759600.0,759600.0,759600.0,759600.0,759600.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158172 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,751800.0,751800.0,751800.0,751800.0,751800.0,751800.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,224121 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD,1,1,576000.0,576000.0,576000.0,576000.0,576000.0,576000.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,224123 - MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/MCC,1,1,2321550.0,2321550.0,2321550.0,2321550.0,2321550.0,2321550.0
P10-P15  TRAUMATISMO AL NACIMIENTO,"158141 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS",1,1,383550.0,383550.0,383550.0,383550.0,383550.0,383550.0
G89-G99  OTROS TRASTORNOS DEL SISTEMA NERVIOSO,014103 - MH ENFERMEDADES Y TRASTORNOS ESPINALES W/MCC,1,1,2461500.0,2461500.0,2461500.0,2461500.0,2461500.0,2461500.0
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,044151 - MH INFECCIONES E INFLAMACIONES RESPIRATORIAS,1,1,1096350.0,1096350.0,1096350.0,1096350.0,1096350.0,1096350.0
G89-G99  OTROS TRASTORNOS DEL SISTEMA NERVIOSO,014102 - MH ENFERMEDADES Y TRASTORNOS ESPINALES W/CC,1,1,1553100.0,1553100.0,1553100.0,1553100.0,1553100.0,1553100.0
G60-G65  POLINEUROPATÍAS Y OTROS TRASTORNOS DEL SISTEMA NERVIOSO PERIFÉRICO,014193 - MH INFECCIONES NO BACTERIANAS DEL SISTEMA NERVIOSO EXC. MENINGITIS VIRAL W/MCC,1,1,3289950.0,3289950.0,3289950.0,3289950.0,3289950.0,3289950.0
G20-G26  TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,014111 - MH ENFERMEDADES DEGENERATIVAS Y NEOPLÁSICAS DEL SISTEMA NERVIOSO,1,1,976800.0,976800.0,976800.0,976800.0,976800.0,976800.0
G60-G65  POLINEUROPATÍAS Y OTROS TRASTORNOS DEL SISTEMA NERVIOSO PERIFÉRICO,014173 - MH ENFERMEDADES DE NERVIOS CRANEALES Y PERIFÉRICOS W/MCC,1,1,1475400.0,1475400.0,1475400.0,1475400.0,1475400.0,1475400.0
"G50-G59  TRASTORNOS DE LOS NERVIOS, DE LAS RAÍCES Y DE LOS PLEXOS NERVIOSOS",014172 - MH ENFERMEDADES DE NERVIOS CRANEALES Y PERIFÉRICOS W/CC,1,1,1027950.0,1027950.0,1027950.0,1027950.0,1027950.0,1027950.0
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,1,1,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,024112 - MH ENFERMEDADES OCULARES NEUROLÓGICAS W/CC,1,1,1040250.0,1040250.0,1040250.0,1040250.0,1040250.0,1040250.0
P19-P29  TRASTORNOS RESPIRATORIOS Y CARDIOVASCULARES ESPECÍFICOS DEL PERÍODO PERINATAL,"158103 - MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA W/MCC",1,1,1309200.0,1309200.0,1309200.0,1309200.0,1309200.0,1309200.0
G40-G47  TRASTORNOS EPISÓDICOS Y PAROXÍSTICOS,014212 - MH COMA Y ESTUPOR NO TRAUMÁTICO W/CC,1,1,1131300.0,1131300.0,1131300.0,1131300.0,1131300.0,1131300.0
G20-G26  TRASTORNOS EXTRAPIRAMIDALES Y DEL MOVIMIENTO,014113 - MH ENFERMEDADES DEGENERATIVAS Y NEOPLÁSICAS DEL SISTEMA NERVIOSO W/MCC,1,1,1611150.0,1611150.0,1611150.0,1611150.0,1611150.0,1611150.0
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"158102 - MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA W/CC",1,1,627450.0,627450.0,627450.0,627450.0,627450.0,627450.0
F10-F19  TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE SUSTANCIAS PSICOACTIVAS,"204103 - MH ABUSO Y DEPENDENCIA DROGAS Y ALCOHOL, ALTA VOLUNTARIA W/MCC",1,1,885600.0,885600.0,885600.0,885600.0,885600.0,885600.0
O20-O29  OTROS TRASTORNOS MATERNOS RELACIONADOS PRINCIPALMENTE CON EL EMBARAZO,"146122 - PH PARTO VAGINAL CON PROCED., EXCEPTO ESTERILIZACIÓN Y/O DILATACIÓN Y LEGRADO W/CC",1,1,579665.1162,579665.1162,579665.1162,579665.1162,579665.1162,579665.1162
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"158123 - MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR W/MCC",1,1,5512350.0,5512350.0,5512350.0,5512350.0,5512350.0,5512350.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,014221 - MH CONVULSIONES,1,1,762900.0,762900.0,762900.0,762900.0,762900.0,762900.0
E40-E46  DESNUTRICIÓN,104101 - MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES,1,1,598500.0,598500.0,598500.0,598500.0,598500.0,598500.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"158101 - MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA",1,1,316650.0,316650.0,316650.0,316650.0,316650.0,316650.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"158131 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR",1,1,609600.0,609600.0,609600.0,609600.0,609600.0,609600.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"158132 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0
E20-E35  TRASTORNOS DE OTRAS GLÁNDULAS ENDOCRINAS,104131 - MH OTROS TRASTORNOS ENDOCRINOS,1,1,732750.0,732750.0,732750.0,732750.0,732750.0,732750.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"158172 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,751800.0,751800.0,751800.0,751800.0,751800.0,751800.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,"214171 - MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS",1,1,600900.0,600900.0,600900.0,600900.0,600900.0,600900.0
E20-E35  TRASTORNOS DE OTRAS GLÁNDULAS ENDOCRINAS,041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,1,1,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
Q00-Q07  MALFORMACIONES CONGÉNITAS DEL SISTEMA NERVIOSO,014261 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO,1,1,917400.0,917400.0,917400.0,917400.0,917400.0,917400.0
Q00-Q07  MALFORMACIONES CONGÉNITAS DEL SISTEMA NERVIOSO,014262 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO W/CC,1,1,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0,1068900.0
Q00-Q07  MALFORMACIONES CONGÉNITAS DEL SISTEMA NERVIOSO,"158112 - MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,7505550.0,7505550.0,7505550.0,7505550.0,7505550.0,7505550.0
Q00-Q07  MALFORMACIONES CONGÉNITAS DEL SISTEMA NERVIOSO,"158143 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/MCC",1,1,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0
"Q10-Q18  MALFORMACIONES CONGÉNITAS DE LOS OJOS, OÍDOS, CARA Y CUELLO","031201 - PH OTROS PROCEDIMIENTOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA",1,1,1644352.8442,1644352.8442,1644352.8442,1644352.8442,1644352.8442,1644352.8442
Q20-Q28  MALFORMACIONES CONGÉNITAS DEL APARATO CIRCULATORIO,054151 - MH OTRAS ENFERMEDADES VASCULARES Y PERIFÉRICAS,1,1,702450.0,702450.0,702450.0,702450.0,702450.0,702450.0
Q20-Q28  MALFORMACIONES CONGÉNITAS DEL APARATO CIRCULATORIO,054182 - MH ENFERMEDADES CARDIACAS CONGÉNITAS Y VALVULARES W/CC,1,1,1010850.0,1010850.0,1010850.0,1010850.0,1010850.0,1010850.0
E15-E16  OTROS TRASTORNOS DE LA REGULACIÓN DE LA GLUCOSA Y DE LA SECRECIÓN INTERNA DEL PÁNCREAS,104132 - MH OTROS TRASTORNOS ENDOCRINOS W/CC,1,1,1049100.0,1049100.0,1049100.0,1049100.0,1049100.0,1049100.0
E15-E16  OTROS TRASTORNOS DE LA REGULACIÓN DE LA GLUCOSA Y DE LA SECRECIÓN INTERNA DEL PÁNCREAS,104131 - MH OTROS TRASTORNOS ENDOCRINOS,1,1,732750.0,732750.0,732750.0,732750.0,732750.0,732750.0
Q30-Q34  MALFORMACIONES CONGÉNITAS DEL APARATO RESPIRATORIO,"031201 - PH OTROS PROCEDIMIENTOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA",1,1,1644352.8442,1644352.8442,1644352.8442,1644352.8442,1644352.8442,1644352.8442
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,014213 - MH COMA Y ESTUPOR NO TRAUMÁTICO W/MCC,1,1,1733400.0,1733400.0,1733400.0,1733400.0,1733400.0,1733400.0
P90-P96  OTROS TRASTORNOS ORIGINADOS EN EL PERÍODO PERINATAL,014212 - MH COMA Y ESTUPOR NO TRAUMÁTICO W/CC,1,1,1131300.0,1131300.0,1131300.0,1131300.0,1131300.0,1131300.0
P80-P83  ALTERACIONES QUE AFECTAN A LA PIEL Y LOS ANEJOS Y A LA REGULACIÓN DE LA TEMPERATURA DEL RECIÉN NACIDO,184121 - MH FIEBRE,1,1,528150.0,528150.0,528150.0,528150.0,528150.0,528150.0
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,"158083 - PH NEONATO, PESO AL NACER >2499 GR CON DISTRESS RESPIRATORIO W/MCC",1,1,2856747.5919,2856747.5919,2856747.5919,2856747.5919,2856747.5919,2856747.5919
F10-F19  TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE SUSTANCIAS PSICOACTIVAS,"204102 - MH ABUSO Y DEPENDENCIA DROGAS Y ALCOHOL, ALTA VOLUNTARIA W/CC",1,1,608100.0,608100.0,608100.0,608100.0,608100.0,608100.0
F10-F19  TRASTORNOS MENTALES Y DEL COMPORTAMIENTO DEBIDOS AL CONSUMO DE SUSTANCIAS PSICOACTIVAS,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"158141 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS",1,1,383550.0,383550.0,383550.0,383550.0,383550.0,383550.0
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"158162 - MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL W/CC",1,1,1044750.0,1044750.0,1044750.0,1044750.0,1044750.0,1044750.0
E70-E88  ALTERACIONES METABÓLICAS,161203 - PH OTROS PROCEDIMIENTOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/MCC,1,1,3618579.3061,3618579.3061,3618579.3061,3618579.3061,3618579.3061,3618579.3061
P50-P61  TRASTORNOS HEMORRÁGICOS Y HEMATOLÓGICOS DEL RECIÉN NACIDO,"214171 - MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS",1,1,600900.0,600900.0,600900.0,600900.0,600900.0,600900.0
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,104101 - MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES,1,1,598500.0,598500.0,598500.0,598500.0,598500.0,598500.0
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,"158121 - MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR",1,1,1888050.0,1888050.0,1888050.0,1888050.0,1888050.0,1888050.0
P80-P83  ALTERACIONES QUE AFECTAN A LA PIEL Y LOS ANEJOS Y A LA REGULACIÓN DE LA TEMPERATURA DEL RECIÉN NACIDO,"158172 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,751800.0,751800.0,751800.0,751800.0,751800.0,751800.0
E70-E88  ALTERACIONES METABÓLICAS,"031202 - PH OTROS PROCEDIMIENTOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA W/CC",1,1,2957214.2503,2957214.2503,2957214.2503,2957214.2503,2957214.2503,2957214.2503
P70-P75  TRASTORNOS ENDOCRINOS Y METABÓLICOS TRANSITORIOS ESPECÍFICOS DEL RECIÉN NACIDO,"158143 - MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/MCC",1,1,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0,3945300.0
L80-L99  OTROS TRASTORNOS DE LA PIEL Y DEL TEJIDO SUBCUTÁNEO,041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
"E65-E68  SOBREPESO, OBESIDAD Y OTROS TIPOS DE HIPERALIMENTACIÓN",104102 - MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES W/CC,1,1,861000.0,861000.0,861000.0,861000.0,861000.0,861000.0
"E65-E68  SOBREPESO, OBESIDAD Y OTROS TIPOS DE HIPERALIMENTACIÓN",071143 - PH COLECISTECTOMÍA LAPAROSCÓPICA W/MCC,1,1,2691244.5458,2691244.5458,2691244.5458,2691244.5458,2691244.5458,2691244.5458
E50-E64  OTRAS CARENCIAS NUTRICIONALES,104101 - MH DIABETES Y ENFERMEDADES METABÓLICAS Y NUTRICIONALES,1,1,598500.0,598500.0,598500.0,598500.0,598500.0,598500.0
P76-P78  TRASTORNOS DEL APARATO DIGESTIVO DEL RECIÉN NACIDO,"158132 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/CC",1,1,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0,2404500.0
E50-E64  OTRAS CARENCIAS NUTRICIONALES,041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158133 - MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/MCC",1,1,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0,3135600.0
"H00-H06  TRASTORNOS DE PÁRPADO, APARATO LACRIMAL Y ÓRBITA","091401 - PH OTRAS PROCEDIMIENTOS SOBRE PIEL, TEJIDO SUBCUTÁNEO Y MAMA",1,1,1592744.3675,1592744.3675,1592744.3675,1592744.3675,1592744.3675,1592744.3675
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158113 - MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR W/MCC",1,1,11081850.0,11081850.0,11081850.0,11081850.0,11081850.0,11081850.0
P05-P08  TRASTORNOS DEL RECIÉN NACIDO RELACIONADOS CON LA DURACIÓN DE LA GESTACIÓN Y EL CRECIMIENTO FETAL,"158111 - MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR",1,1,3905550.0,3905550.0,3905550.0,3905550.0,3905550.0,3905550.0
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",051203 - PH OTROS PROCEDIMIENTOS SOBRE APARATO CIRCULATORIO W/MCC,1,1,5285419.8565,5285419.8565,5285419.8565,5285419.8565,5285419.8565,5285419.8565
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",051201 - PH OTROS PROCEDIMIENTOS SOBRE APARATO CIRCULATORIO,1,1,2520564.474,2520564.474,2520564.474,2520564.474,2520564.474,2520564.474
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",041203 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/MCC,1,1,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251,3417322.4251
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",041201 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO,1,1,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769,1684636.5769
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",041023 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA W/MCC,1,1,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886,9416848.2886
I60-I69  ENFERMEDADES CEREBROVASCULARES,051303 - PH SUSTITUCIÓN DE GENERADOR DE DESFIBRILADOR Y MARCAPASOS CARDIACO W/MCC,1,1,4428945.6379,4428945.6379,4428945.6379,4428945.6379,4428945.6379,4428945.6379
I60-I69  ENFERMEDADES CEREBROVASCULARES,041021 - PH VENTILACIÓN MECÁNICA PROLONGADA SIN TRAQUEOSTOMÍA,1,1,4991947.2021,4991947.2021,4991947.2021,4991947.2021,4991947.2021,4991947.2021
I60-I69  ENFERMEDADES CEREBROVASCULARES,014263 - MH OTRAS ENFERMEDADES DEL SISTEMA NERVIOSO W/MCC,1,1,1595250.0,1595250.0,1595250.0,1595250.0,1595250.0,1595250.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,161203 - PH OTROS PROCEDIMIENTOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/MCC,1,1,3618579.3061,3618579.3061,3618579.3061,3618579.3061,3618579.3061,3618579.3061
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,111403 - PH PROCEDIMIENTOS URETRALES Y TRANSURETRALES W/MCC,1,1,2677007.7247,2677007.7247,2677007.7247,2677007.7247,2677007.7247,2677007.7247
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,061503 - PH PROCEDIMIENTOS SOBRE ANO W/MCC,1,1,2467499.9587,2467499.9587,2467499.9587,2467499.9587,2467499.9587,2467499.9587
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054223 - MH MIOCARDIOPATÍA W/MCC,1,1,1396650.0,1396650.0,1396650.0,1396650.0,1396650.0,1396650.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054222 - MH MIOCARDIOPATÍA W/CC,1,1,918600.0,918600.0,918600.0,918600.0,918600.0,918600.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054182 - MH ENFERMEDADES CARDIACAS CONGÉNITAS Y VALVULARES W/CC,1,1,1010850.0,1010850.0,1010850.0,1010850.0,1010850.0,1010850.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054141 - MH PARO CARDIACO SIN EXPLICACIÓN,1,1,867900.0,867900.0,867900.0,867900.0,867900.0,867900.0
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,054113 - MH ENDOCARDITIS AGUDA Y SUBAGUDA W/MCC,1,1,3423150.0,3423150.0,3423150.0,3423150.0,3423150.0,3423150.0
O80-O84  CONTACTO PARA EL PARTO,"146121 - PH PARTO VAGINAL CON PROCED., EXCEPTO ESTERILIZACIÓN Y/O DILATACIÓN Y LEGRADO",1,1,502980.4204,502980.4204,502980.4204,502980.4204,502980.4204,502980.4204
I30-I52  OTRAS FORMAS DE ENFERMEDAD CARDIACA,051163 - PH REVISIÓN DE MARCAPASOS CARDIACO Y DESFIBRILADOR EXCEPTO SUSTITUCIÓN GENERADOR W/MCC,1,1,3702220.6304,3702220.6304,3702220.6304,3702220.6304,3702220.6304,3702220.6304
O80-O84  CONTACTO PARA EL PARTO,"146123 - PH PARTO VAGINAL CON PROCED., EXCEPTO ESTERILIZACIÓN Y/O DILATACIÓN Y LEGRADO W/MCC",1,1,771700.4198,771700.4198,771700.4198,771700.4198,771700.4198,771700.4198
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",081303 - PH PROCEDIMIENTOS SOBRE PIE W/MCC,1,1,2455851.6505,2455851.6505,2455851.6505,2455851.6505,2455851.6505,2455851.6505
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",081501 - PH PROCEDIMIENTOS SOBRE TEJIDOS BLANDOS,1,1,1345703.164,1345703.164,1345703.164,1345703.164,1345703.164,1345703.164
"I70-I79  ENFERMEDADES DE ARTERIAS, ARTERIOLAS Y CAPILARES",084163 - MH ENFERMEDADES DEL TEJIDO CONECTIVO W/MCC,1,1,2532600.0,2532600.0,2532600.0,2532600.0,2532600.0,2532600.0
J09-J18  GRIPE Y NEUMONÍA,041202 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/CC,1,1,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466
J60-J70  ENFERMEDADES PULMONARES POR AGENTES EXTERNOS,041013 - PH ECMO VENTILACIÓN MECÁNICA PROLONGADA CON TRAQUEOSTOMÍA W/MCC,1,1,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561,18935781.0561
J40-J47  ENFERMEDADES CRÓNICAS DEL TRACTO RESPIRATORIO INFERIOR,"044212 - MH OTROS SIGNOS, SÍNTOMAS Y DIAGNÓSTICOS DE APARATO RESPIRATORIO W/CC",1,1,850500.0,850500.0,850500.0,850500.0,850500.0,850500.0
J40-J47  ENFERMEDADES CRÓNICAS DEL TRACTO RESPIRATORIO INFERIOR,041202 - PH PROCEDIMIENTOS NO COMPLEJOS SOBRE APARATO RESPIRATORIO W/CC,1,1,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466,2202500.9466
J30-J39  OTRAS ENFERMEDADES DEL TRACTO RESPIRATORIO SUPERIOR,"034151 - MH OTROS DIAGNÓSTICOS SOBRE OÍDO, NARIZ, BOCA Y GARGANTA",1,1,644100.0,644100.0,644100.0,644100.0,644100.0,644100.0
J30-J39  OTRAS ENFERMEDADES DEL TRACTO RESPIRATORIO SUPERIOR,031153 - PH PROCEDIMIENTOS SOBRE AMÍGDALAS Y ADENOIDES W/MCC,1,1,1947855.9863,1947855.9863,1947855.9863,1947855.9863,1947855.9863,1947855.9863
J20-J22  OTRAS INFECCIONES AGUDAS DEL TRACTO RESPIRATORIO INFERIOR,"158171 - MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR",1,1,158250.0,158250.0,158250.0,158250.0,158250.0,158250.0
O30-O48  ATENCIÓN MATERNA RELACIONADA CON EL FETO Y CAVIDAD AMNIÓTICA Y POSIBLES PROBLEMAS EN EL PARTO,134153 - MH FALSO TRABAJO DEL PARTO W/MCC,1,1,690750.0,690750.0,690750.0,690750.0,690750.0,690750.0
